cen_tract,id,longitude,latitude,prem,t_ded,tcov,value
42069112500,713550,-75.7,41.4,818,2,47,81
42069112500,716454,-75.7,41.4,1110,2,128,185.616
42069112500,839823,-75.7,41.4,1282,2,150,150
42069112901,76039,-75.6,41.2,663,4,80,80
42069112901,715497,-75.6,41.2,2252,5,241,250
42069112902,127880,-75.5,41.3,1651,2,150,150
42071010201,116124,-76.3,40.2,1726,5,175,122
42071010201,1235047,-76.3,40.2,1447,2,130,130
42071010502,140626,-76.4,40.2,445,1.25,154.4,136
42071010502,1232816,-76.4,40.2,1043,1.5,61,202
42071011100,140644,-76.6,40.1,2349,5,250,300
42071011100,142475,-76.6,40.1,1230,3,119.2,175
42071011100,421545,-76.5,40.1,673,5,186,387.5
42071011100,946886,-76.5,40.1,731,2,70,138
42071011100,960033,-76.5,40.1,1606,2,88.7,90
42071011100,960080,-76.5,40.1,1470,2,80.6,80
42071011100,971053,-76.5,40.1,1772,5,240.9,245
42071011100,1232647,-76.6,40.1,739,5,75,100
42071011100,1234799,-76.5,40.1,526,1.5,32.4,200
42071012403,837177,-76.2,40.2,954,5,104,153
42071012403,960063,-76.2,40.2,1076,2,100,120
42071012403,960452,-76.2,40.2,471,1.25,198.4,190.2
42071013101,134398,-76.2,40.1,1809,5,200,181
42071013101,499409,-76.2,40.1,1611,5,172,172.5
42071013101,866905,-76.2,40.1,760,5,84,300
42071013101,946081,-76.2,40.1,1823,2,166,165.885
42071013204,155955,-76.2,40,1672,2,200,250
42071013204,971083,-76.2,40,1050,5,90,250
42071013304,134652,-76.3,40,2124,5,225.1,188.9
42071013304,533315,-76.3,40,3305,2,250,250
42071013304,1232309,-76.3,40,1476,5,160,160
42071013702,53841,-76.4,40,1398,5,150,250
42071013800,75763,-76.5,40,1641,2,196,255.5
42071013800,113428,-76.5,40,2435,5,250,203
42071013800,427424,-76.5,40,1973,2,178,178
42071014202,117316,-76,40,672,1,82.5,75
42073010100,156074,-80.2,41,1084,1.5,92,80
42073010202,498692,-80.3,41.1,597,5,75,222
42073010600,104214,-80.4,41,583,2,56.4,85
42073010600,118641,-80.4,41,1308,2,94.9,86.25
42073010600,142965,-80.4,41,2074,2,147.7,125
42073010600,971180,-80.4,41,1023,2,141,177
42073011400,75888,-80.4,40.9,600,1.5,60,127
42073011400,104179,-80.4,40.9,412,2,30,65
42073011500,130909,-80.3,40.9,467,5,52,130
42073011500,713110,-80.3,40.9,670,2,50.2,150
42075002800,971134,-76.3,40.4,2349,5,250,350
42075003200,960115,-76.4,40.3,1649,2,85.8,78
42075003700,866896,-76.5,40.3,2484,5,250,850
42075003700,946350,-76.5,40.3,1360,2,120,254
42075003902,113585,-76.6,40.3,1671,2,119.9,140
42075003902,496244,-76.6,40.3,2127,5,161,161
42077002202,75291,-75.5,40.6,1186,5,165,150
42077002202,75570,-75.5,40.6,190,1.25,114.5,114.5
42077002202,75632,-75.5,40.6,561,2,54,97
42077002202,113897,-75.5,40.6,2126,2,151.3,125
42077002202,149661,-75.5,40.6,1919,5,185,185
42077002202,156281,-75.5,40.6,1204,2,140,140
42077002202,497137,-75.5,40.6,1438,5,150,150
42077002202,500065,-75.5,40.6,1301,5,140,256
42077002202,713907,-75.5,40.6,1778,2,161,161
42077002202,716805,-75.5,40.6,2355,5,213.2,213.181
42077005503,134818,-75.6,40.7,1488,2,123.2,123.2
42077006204,135602,-75.6,40.6,1679,5,179,153
42077006302,430638,-75.6,40.5,2006,5,197,197
42077006302,499821,-75.6,40.5,2349,5,250,250
42077006302,839747,-75.6,40.5,2890,5,215,215
42077006402,75438,-75.5,40.5,1396,5,197,219
42077006402,152807,-75.5,40.5,3646,2,205.8,450
42077006402,968008,-75.5,40.5,1398,5,150,388
42077006402,1013805,-75.5,40.5,1903,5,160,200
42077006800,77577,-75.4,40.6,1076,2,100,153
42077006800,973421,-75.4,40.6,469,1.5,30,95
42077006905,493309,-75.4,40.5,2129,2,191.6,227
42077006905,777874,-75.4,40.5,2111,2,190,500
42079211400,157132,-75.9,41.3,1705,5,181.8,181.8
42079211400,1024476,-75.9,41.3,1103,2,79,125
42079211701,149843,-75.8,41.3,1837,5,150,209
42079211701,943275,-75.8,41.3,3349,2,250,259
42079211701,946175,-75.8,41.3,795,5,75,350
42079211701,946812,-75.8,41.3,1381,5,184,184
42079214200,75043,-76,41.2,2743,5,200,200
42079214200,76766,-76,41.2,451,1.5,30,110
42079214200,1234493,-76,41.2,540,5,45.8,162.9
42079214900,118829,-75.9,41.2,1853,2,154,113.351
42079214900,122092,-75.9,41.2,467,2,56.5,70
42079214900,131385,-75.9,41.2,658,5,77,70
42079214900,131796,-75.9,41.2,510,1.5,60,75
42079214900,157234,-75.9,41.2,2229,2,250,280
42079214900,193383,-75.9,41.2,430,1.5,35.4,182
42079214900,421456,-75.9,41.2,732,5,100,290
42079214900,714681,-75.9,41.2,619,1.5,60.5,200
42079214900,775275,-75.9,41.2,1126,1.5,100,195
42079214900,943114,-75.9,41.2,397,2,35,145.5
42079214900,946456,-75.9,41.2,306,1.5,33,150
42079215701,122001,-76.1,41.2,1111,2,103,170
42079215701,125136,-76.1,41.2,1039,2,96.8,136
42079215701,155526,-76.1,41.2,754,2,72,152
42079215701,968062,-76.1,41.2,992,5,108,135
42079216100,483525,-76.2,41.1,458,1.5,41,211
42079216100,497423,-76.2,41.1,191,1,58,125
42079216600,113725,-76,41,3121,2,192.5,159
42079216600,945434,-76,41,2786,2,250,290
42079216600,1236528,-76,41,964,5,105,226
42081010100,497273,-77,41.5,338,5,35,150
42081010200,493862,-77.4,41.4,1292,5,108.4,100
42081010200,946691,-77.4,41.3,386,2,205,205
42081010200,968019,-77.3,41.3,2123,5,225,283
42081010400,76630,-77.1,41.3,867,5,95,153.5
42081010400,152428,-77,41.3,377,5,30,250
42081010400,156711,-77,41.3,1726,5,184,184
42081010400,492995,-77,41.3,1368,2,99,90
42081010500,495646,-76.9,41.4,581,1.25,250,258
42081010500,715180,-76.9,41.3,1737,5,185,185
42081010500,715498,-76.9,41.3,1691,2,204.1,189.8
42081010500,945300,-76.8,41.4,1409,1.5,67.5,75
42081010600,127471,-76.6,41.2,901,1.5,82,130
42081010600,493854,-76.7,41.3,1417,5,200.2,151.013
42081010600,534911,-76.7,41.2,201,2,135,175
42081010600,944463,-76.7,41.2,1381,2,126.5,230
42081010600,944861,-76.7,41.2,529,5,60,250
42081010800,111114,-76.8,41.2,485,2,34,130
42081010800,120862,-76.8,41.2,894,2,84.2,181
42081010800,121720,-76.8,41.2,473,2,33,142.391
42081010800,127861,-76.8,41.2,1212,2,141,125
42081010800,152442,-76.8,41.2,867,5,95,190
42081010800,492991,-76.8,41.2,605,1.5,30,201
42081010800,493857,-76.8,41.2,746,5,65,130
42081010800,499105,-76.8,41.2,467,5,52,180
42081010800,945734,-76.8,41.2,398,5,43,175
42081010800,946333,-76.8,41.2,577,5,65,170
42081010800,1230247,-76.8,41.2,824,2,61.5,155
42081011400,53294,-77,41.2,1018,2,94.9,94.9
42081011400,493848,-77,41.2,475,5,53,108
42081011400,493849,-77,41.2,613,4,50,132
42081011400,493852,-77,41.2,624,2,44,142
42081011400,493859,-77,41.2,972,1.5,71,81
42081011700,122238,-76.9,41.2,2149,2,152.9,139
42081011700,493845,-76.9,41.2,1810,2,129.5,135
42081011700,866474,-76.9,41.2,909,2,67.4,140
42081011700,943843,-76.9,41.2,567,1.5,46,158
42081011700,946839,-76.9,41.2,529,5,60,150
42081011700,968236,-76.9,41.2,614,1.5,57.5,196.5
42081011800,122158,-77.1,41.2,1335,5,143,130
42081011800,493851,-77.2,41.2,2150,2,146.3,63
42081011800,500356,-77.2,41.2,818,5,90,355.761
42081011800,534928,-77.1,41.2,760,5,80,180
42081011800,711901,-77.1,41.2,1688,5,180,265
42081011800,713401,-77.2,41.2,892,2,92,100
42081011800,716003,-77.1,41.2,582,5,65.6,65.6
42081011800,968025,-77.1,41.2,747,4,78.7,151
42083420500,120796,-78.6,41.9,489,2,46,195
42083420500,126434,-78.6,41.9,499,2,35.2,185
42083420500,155669,-78.6,41.9,320,5,35,125
42083420700,534904,-78.3,41.8,791,2,87,135
42083420700,534907,-78.3,41.7,548,5,67.5,67
42083420700,534997,-78.3,41.8,1420,5,94,180
42083420700,840238,-78.3,41.8,1688,5,180,556
42083420700,1232466,-78.3,41.8,619,2,65,100
42083420800,149709,-78.5,41.8,923,2,104,297
42083421000,135304,-78.7,41.9,339,1.25,147.2,80
42083421000,136106,-78.7,41.9,360,1.25,180,239
42085031800,837963,-80.3,41.4,452,5,50,224
42085032000,534906,-80.4,41.4,429,5,35,175
42085032000,534919,-80.4,41.4,377,5,30,150
42085032400,968210,-80.4,41.3,619,1.5,58,171
42085032501,499896,-80.1,41.3,771,5,85,200
42085032800,534908,-80.1,41.2,1572,5,168,332
42085033400,714137,-80.5,41.2,452,5,50,200
42085033400,946762,-80.5,41.2,802,2,60,100
42087960100,128041,-77.6,40.7,371,5,42.1,131
42087960100,424887,-77.6,40.7,867,5,52.5,120
42087960100,496691,-77.5,40.7,525,2,50,140
42087960100,543486,-77.6,40.7,915,5,100,175
42087960100,946616,-77.5,40.7,1076,2,100,200
42087960100,968072,-77.6,40.7,872,1.5,93.5,93.5
42087960100,968154,-77.5,40.7,1658,2,135.5,215
42087960400,116190,-77.8,40.4,243,1.25,117.2,80
42087960400,711888,-77.8,40.4,1133,1.5,80,140
42087960500,128199,-77.8,40.5,691,2,66.5,180
42087960600,124867,-77.6,40.6,745,2,78.4,160
42087960600,124874,-77.6,40.6,1292,2,118.8,250
42087960600,128730,-77.6,40.6,759,1.5,66,90
42087960600,943674,-77.6,40.6,479,5,61,200
42087960600,968084,-77.6,40.6,624,5,77,217
42087961100,148735,-77.5,40.6,1067,5,86,214
42087961200,119253,-77.4,40.7,604,2,46.8,60
42087961200,495926,-77.4,40.7,906,5,99,265.2
42089300201,500242,-75.2,41.2,813,5,89.5,229.5
42089300201,500742,-75.3,41.2,818,5,90,172
42089300301,433815,-75.5,41.2,493,1.25,250,300
42089300309,124835,-75.4,41.1,1269,5,135,135
42089300309,153009,-75.5,41.1,209,5,205,205
42089300309,199271,-75.4,41.1,1103,2,127,127
42089300309,426580,-75.4,41.1,496,1.5,45,155
42089300403,716342,-75.3,41,682,5,250,250
42089300900,74586,-75.2,41,2349,5,250,250
42089300900,155933,-75.2,41,882,2,48,235
42089300900,1236260,-75.2,41,338,1.25,58.2,276
42089301102,153858,-75.3,40.9,934,5,95,125
42089301102,156886,-75.3,40.9,267,2,80,80
42089301203,141969,-75.4,40.9,2119,2,150.8,103
42089301203,153760,-75.4,40.9,1971,5,165,182
42089301203,156887,-75.4,40.9,259,4,200,200
42089301203,156897,-75.4,40.9,117,2,50,65
42089301203,946580,-75.4,40.9,2596,5,135,175
42089301301,839745,-75.5,40.9,2305,5,245.5,245.5
42089301301,945249,-75.5,40.9,434,2,40,220
42089301402,56453,-75.1,41.1,1269,5,135,135
42089301402,77619,-75.1,41.1,528,1.25,250,180
42089301402,115475,-75.1,41.1,1478,2,66.1,90
42091200505,122074,-75.2,40.2,1480,5,209.9,250
42091200505,135469,-75.2,40.2,1238,5,173,185
42091200505,960415,-75.2,40.2,644,5,250,750
42091200505,968424,-75.2,40.2,2152,5,228,228
42091200707,1235882,-75.3,40.3,1198,3,95.2,149
42091201006,119507,-75.3,40.2,313,5,250,247
42091201006,430624,-75.3,40.2,2168,5,250,480.5
42091201006,497276,-75.3,40.2,818,5,90,90
42091201006,839953,-75.3,40.2,1949,5,207,207
42091201006,946481,-75.3,40.2,390,5,225,278.902
42091201901,113190,-75.1,40.1,3593,4,250,167
42091201901,118544,-75.1,40.1,2549,5,213,176
42091201901,124248,-75.1,40.1,2581,2,230,201
42091201901,131620,-75.1,40.1,2349,5,224.7,224.7
42091201901,149504,-75.1,40.1,2349,5,250,234
42091201901,152064,-75.1,40.1,634,5,55,189
42091201901,152973,-75.1,40.1,1709,2,155,213
42091201901,421949,-75.1,40.1,2175,5,220,220
42091201901,431296,-75.1,40.1,993,5,100,180
42091201901,536042,-75.1,40.1,1382,2,100,175
42091201901,711436,-75.1,40.1,1047,2,112.9,155
42091201901,712529,-75.1,40.1,1417,5,152,152
42091201901,836669,-75.1,40.1,1536,2,140,237
42091201901,837162,-75.1,40.1,1688,5,180,244
42091201901,838279,-75.1,40.1,495,2,50,283
42091201901,839134,-75.1,40.1,1219,5,129.1,180
42091201901,944131,-75.1,40.1,1114,5,154,250
42091201901,945439,-75.1,40.1,3054,2,250,325
42091201901,971683,-75.1,40.1,2081,5,250,259
42091201901,1231468,-75.1,40.1,385,2,250,1020.1
42091204002,75198,-75.3,40.1,2284,5,250,267
42091204002,110707,-75.3,40.1,1936,2,165,300
42091204002,118563,-75.3,40.1,3523,2,186.3,125
42091204002,124717,-75.3,40.1,1984,5,221,218
42091204002,132285,-75.3,40.1,2219,5,236.5,214
42091204002,158615,-75.3,40.1,369,5,220,220
42091204002,196435,-75.3,40.1,2107,2,150,150
42091204002,196438,-75.3,40.1,2107,2,150,150
42091204002,499195,-75.3,40.1,636,1.5,30,250
42091204002,536024,-75.3,40.1,1158,5,120,150
42091204002,716712,-75.3,40.1,458,5,250,995
42091204002,776490,-75.3,40.1,2267,5,210,350
42091204002,789678,-75.3,40.1,3288,1.25,250,850
42091204002,944161,-75.3,40.1,1122,2,129.5,160
42091204002,946992,-75.3,40.1,525,2,50,250
42091205801,121267,-75.4,40.1,1728,5,250,250
42091205801,131039,-75.4,40.1,1728,5,250,400
42091205801,149038,-75.4,40.1,2255,1.25,109.4,211
42091205801,1236317,-75.4,40.1,1881,5,200,199.5
42091206105,839595,-75.5,40.2,1510,5,127.7,192
42091206105,960354,-75.5,40.2,947,2,107.1,142.749
42091206704,135819,-75.4,40.2,1044,1.25,114.4,225
42091206704,500419,-75.4,40.2,2513,5,130,235
42091206704,839012,-75.4,40.2,1291,5,181,173.5
42091206704,960760,-75.4,40.2,2984,5,250,504
42091208000,499932,-75.5,40.4,4992,5,240,250
42091208000,543456,-75.5,40.4,2349,5,250,250
42091208000,543459,-75.5,40.4,664,5,74,100
42091208000,712459,-75.5,40.4,237,5,226.5,245
42091208000,946503,-75.5,40.4,2125,5,250,250
42091208400,960457,-75.5,40.3,4385,4,250,500
42091208400,1229621,-75.5,40.3,754,1.5,45,200
42091208400,1234275,-75.5,40.3,1283,2,113.4,150
42091210400,102099,-75.2,40.1,2519,2,207.7,111.8
42091210400,113929,-75.2,40.1,1168,2,100,200
42091210400,124843,-75.2,40.1,2210,5,250,285.8
42091210400,147121,-75.2,40.1,3201,5,250,377
42091210400,153912,-75.2,40.1,2917,5,250,365
42091210400,199233,-75.2,40.1,470,1.25,175,331
42091210400,498751,-75.2,40.1,543,1.5,50,325
42091210400,1233682,-75.2,40.1,977,1.25,250,500
42093050400,127758,-76.6,41,1374,2,110,100
42093050400,423133,-76.6,41,650,5,80,150
42093050400,426250,-76.6,41,427,2,42,102.5
42093050400,968404,-76.6,41,484,1.5,49.5,145
42093050400,1233179,-76.6,41,391,2,40,160
42095015400,149047,-75.2,40.8,1498,2,108,141
42095015400,713005,-75.2,40.8,2532,5,250,396
42095015400,1013915,-75.2,40.8,1703,5,199,199
42095015901,156625,-75.4,40.8,961,2,90,321
42095015901,499064,-75.4,40.8,724,5,94.5,94.486
42095016001,105241,-75.5,40.8,3009,2,250,126
42095016001,533301,-75.5,40.8,1108,5,120,120
42095016001,716411,-75.5,40.8,722,5,80,80
42095016001,837570,-75.5,40.8,2349,5,250,334
42095016201,73415,-75.5,40.7,322,5,33,128
42095016201,74841,-75.5,40.7,367,1.25,209,190
42095016201,75241,-75.5,40.7,331,5,250,301
42095016201,75936,-75.5,40.7,1359,5,146,65
42095016201,142426,-75.5,40.7,1761,2,143,171
42095016201,149529,-75.5,40.7,2984,5,250,304
42095016201,152593,-75.5,40.7,321,5,200.2,182
42095016201,155487,-75.5,40.7,1628,2,148,148
42095016201,1235474,-75.5,40.7,704,5,61.6,139
42095016500,155193,-75.4,40.7,1536,2,140,231.5
42095016500,713551,-75.4,40.7,915,5,100,250
42095016500,977183,-75.4,40.7,1629,2,117,309.991
42095016902,126949,-75.3,40.7,416,2,38,150
42095016902,156766,-75.3,40.7,1114,5,154,154
42095016902,1013791,-75.3,40.7,1813,2,167,258
42095016902,1233195,-75.3,40.7,1385,2,183,158.7
42095016902,1233780,-75.3,40.7,1196,3,130,80
42095016902,1236148,-75.3,40.7,288,5,30.5,200.9
42095018001,75871,-75.3,40.6,3201,5,250,250
42095018001,128704,-75.3,40.6,2688,2,241.5,225
42095018001,131562,-75.3,40.6,2362,2,211.8,200
42095018001,153188,-75.3,40.6,3542,2,250,250
42095018001,777682,-75.3,40.6,1147,5,124,124
42095018001,945819,-75.3,40.6,963,1.5,93,200
42095018001,945888,-75.3,40.6,3667,5,250,504.3
42095018001,1232830,-75.3,40.6,1716,5,144.7,206.1
42095018001,1234232,-75.3,40.6,1505,5,127.3,160.4
42095018200,946845,-75.1,40.9,752,2,50,195
42095018200,1230817,-75.1,40.9,3964,5,209,212
42095018300,499337,-75.2,40.9,919,5,100.4,300
42095018300,715969,-75.2,40.9,850,5,93.2,290.556
42095018300,866782,-75.2,40.9,1158,1.5,100,285.5
42095018300,945230,-75.2,40.9,1728,5,250,253.5
42095018300,971097,-75.2,40.9,1366,5,146.7,156.5
42095018300,1234598,-75.2,40.9,1008,2,65,265
42097080600,495903,-76.8,40.9,805,1.5,81.5,81.371
42097080600,534917,-76.8,40.9,558,2,40,280
42097080600,945568,-76.8,40.9,577,5,65,184.5
42097080600,945848,-76.8,40.9,348,2,242,242
42097080600,968156,-76.8,40.9,1223,2,104,154
42097080600,969970,-76.8,40.9,2266,5,150,150
42097080900,155808,-76.4,40.8,1265,1,42,120
42097080900,944319,-76.4,40.8,388,5,31,104
42097081200,76864,-76.6,40.8,1186,5,128,128
42097081200,124435,-76.6,40.8,885,2,60.5,265
42097081200,127324,-76.6,40.8,558,2,40,148
42097081200,128593,-76.6,40.8,414,5,45.1,186
42097081200,131123,-76.6,40.8,1116,1.5,100,184
42097081200,149148,-76.5,40.8,1366,5,115.9,207
42097081200,155217,-76.6,40.8,354,1.5,30,206
42097081200,433565,-76.6,40.8,322,5,33,125
42097081200,968373,-76.6,40.8,758,1.5,64,230
42097081900,113017,-76.7,40.8,470,2,44,151
42097081900,495520,-76.8,40.8,768,1.5,55,92.4
42097081900,497525,-76.7,40.9,2149,5,227.7,421
42097081900,968291,-76.7,40.9,1066,5,94,150
42097082300,110968,-76.8,40.7,2786,2,250,100
42097082300,124684,-76.7,40.7,1646,5,156.4,129.3
42097082300,148918,-76.8,40.7,564,1.5,40,80
42097082300,150146,-76.7,40.7,973,1.5,88,299
42097082300,968255,-76.8,40.7,685,5,60,200
42099030100,947132,-77,40.6,1186,5,128,128
42099030201,496933,-77.1,40.5,425,5,42,270
42099030201,946252,-77,40.5,1382,3,110,155
42099030201,971072,-77.1,40.5,2349,5,250,306
42099030202,971069,-77.2,40.5,978,5,106.5,150
42099030501,148670,-77.2,40.3,1676,5,178.8,157
42099030501,946211,-77.2,40.3,2313,5,117,157
42099030601,536036,-77.3,40.3,1788,5,135,200
42099030601,714372,-77.4,40.4,1193,5,126,126
42099030601,946623,-77.3,40.3,1020,2,75,225
42099030602,498395,-77.6,40.3,1258,4,50,180
42099030602,946850,-77.5,40.3,915,5,100,230
42099030602,971159,-77.6,40.3,512,5,62,113
42101018800,118384,-75.1,40,481,1.25,250,250
42101018800,124939,-75.1,40,852,5,93.5,85
42101018800,126769,-75.1,40,250,5,250,250
42101018800,434431,-75.1,40,703,5,61.5,78
42101018800,777394,-75.1,40,1266,2,148,148
42101980000,91560,-75.2,40,2047,2,250,145.8
42101980000,115463,-75.2,40,2984,5,250,250
42101980300,121437,-75,40.1,1728,5,250,250
42101980300,141006,-75,40.1,1353,2,119.8,182
42101980300,149607,-75,40.1,1728,5,250,277
42101980300,149878,-75,40.1,461,1.5,33,130
42101980300,424241,-75,40.1,404,5,250,428
42101980300,714473,-75,40.1,1883,2,216,302
42101980300,774393,-75,40.1,2349,5,250,280
42101980300,775135,-75,40.1,485,5,58.1,200
42101980300,866759,-75,40.1,1102,5,115,250
42101980900,55523,-75.2,39.9,753,1.5,45,237
42101980900,55912,-75.2,39.9,1415,2,136,130
42101980900,111083,-75.2,39.9,662,2,75,100
42101980900,111297,-75.2,39.9,1631,2,117.2,88
42101980900,113246,-75.2,39.9,1879,2,133.1,100
42101980900,115930,-75.2,39.9,349,1.25,250,1000
42101980900,118804,-75.2,39.9,845,5,113,143
42101980900,121740,-75.2,39.9,784,2,50,180
42101980900,124593,-75.2,39.9,539,1.25,250,614
42101980900,126650,-75.2,39.9,2137,2,199.7,200
42101980900,127340,-75.2,39.9,1317,5,185,141
42101980900,128275,-75.2,39.9,2349,5,250,250
42101980900,131388,-75.2,39.9,939,1.5,76,76
42101980900,135327,-75.2,39.9,1757,5,148,156
42101980900,138567,-75.2,39.9,2479,3,250,165
42101980900,152292,-75.2,39.9,1301,5,140,140
42101980900,153620,-75.2,39.9,1727,2,207,207
42101980900,155725,-75.2,39.9,1688,5,160,200
42101980900,155786,-75.2,39.9,444,5,39,222
42101980900,422529,-75.2,39.9,2456,2,220,220
42101980900,422779,-75.2,39.9,963,4,96.9,120
42101980900,424724,-75.2,39.9,1403,2,165.5,165.5
42101980900,429199,-75.2,39.9,1258,2,117.7,152
42101980900,430851,-75.2,39.9,1041,5,113,113
42101980900,431051,-75.2,39.9,2092,2,165,165
42101980900,432560,-75.2,39.9,1022,5,140,208
42101980900,496763,-75.2,39.9,509,1.25,200,214.802
42101980900,499911,-75.2,39.9,525,2,50,130
42101980900,516742,-75.2,39.9,1060,1.5,100,100
42101980900,533803,-75.2,39.9,1806,2,120,188
42101980900,536147,-75.2,39.9,1000,5,129.2,129.2
42101980900,710961,-75.2,39.9,925,2,47.6,275
42101980900,713278,-75.2,39.9,1653,5,120.4,332.685
42101980900,714813,-75.2,39.9,2339,2,156,197
42101980900,715298,-75.2,39.9,1154,5,160,180
42101980900,715971,-75.2,39.9,1154,5,160.1,190
42101980900,837586,-75.2,39.9,1053,5,120,143
42101980900,837848,-75.2,39.9,2142,2,188,188
42101980900,838341,-75.2,39.9,1144,2,140,140
42101980900,838448,-75.2,39.9,1061,1.5,95,175
42101980900,838642,-75.2,39.9,1602,2,153,153
42101980900,838787,-75.2,39.9,630,1.5,50,243
42101980900,839019,-75.2,39.9,543,1.5,37.3,175
42101980900,839510,-75.2,39.9,760,5,100,175
42101980900,839533,-75.2,39.9,926,5,250,250
42101980900,840346,-75.2,39.9,1299,5,116,116
42101980900,943481,-75.2,39.9,1391,5,190,190
42101980900,944715,-75.2,39.9,338,1.25,152.1,152.1
42101980900,945860,-75.2,39.9,564,1.5,47.1,197.1
42101980900,968314,-75.2,39.9,1732,2,157,130
42101980900,1231359,-75.2,39.9,352,2,165,273.9
42103950201,139598,-75.1,41.5,2248,5,242,242
42103950201,196480,-75,41.5,417,1.25,250,250
42103950201,201628,-75.1,41.5,2106,1,75,180
42103950301,866858,-75.2,41.4,2890,5,242.3,242.3
42103950606,1028653,-74.9,41.3,2984,5,250,600
42103950801,42192,-75,41.1,297,1.25,190,190
42103950900,56512,-75.3,41.3,1165,1,45.8,279
42103950900,968383,-75.3,41.3,618,1.5,92,115
42105950300,493865,-78,41.8,917,2,60.5,1692.379
42105950300,534915,-78,41.8,964,5,105,100
42105950400,75594,-78.2,41.8,523,1.5,51.3,150
42105950400,134953,-77.9,41.5,1576,2,143,143
42105950400,534892,-78.2,41.8,338,5,35,100
42105950400,534927,-77.9,41.7,506,5,57,100
42105950400,967901,-78.2,41.8,600,1.5,60,60
42105950400,1232663,-78.1,41.8,596,5,55,121
42105950400,1233461,-78.1,41.8,498,5,60,120
42105950500,158903,-77.8,41.5,1116,1.25,250,250
42107000100,118385,-76.2,40.9,558,2,40,466
42107000700,74602,-76.2,40.8,997,1.5,90,176
42107000700,118192,-76.2,40.8,2662,2,188.3,181
42107000700,141877,-76.2,40.8,348,2,30.6,83
42107000900,118550,-76.3,40.8,434,2,40,141
42107000900,122350,-76.3,40.8,548,5,46.6,117
42107000900,141941,-76.3,40.8,589,2,42.5,86
42107000900,149604,-76.3,40.8,547,1.5,44,217
42107001400,124929,-76.3,40.7,1809,5,192.5,105
42107001400,127494,-76.3,40.7,674,5,75,201.1
42107001400,131507,-76.3,40.7,991,5,107.8,180
42107001400,136218,-76.3,40.7,2568,2,231,193
42107001600,111003,-76.2,40.7,633,2,61.5,65
42107001600,116290,-76.2,40.7,723,2,48.4,60
42107001600,118170,-76.2,40.7,1020,2,75,128
42107001600,118758,-76.2,40.7,578,2,55.8,148
42107001600,118995,-76.2,40.7,680,2,50,120
42107001600,119183,-76.2,40.7,2984,5,250,60
42107001600,119419,-76.2,40.7,812,2,77,77
42107001600,127530,-76.2,40.7,398,2,36,137
42107001600,131630,-76.2,40.7,376,5,40,130
42107001600,131978,-76.2,40.7,382,1.5,33,191
42107001600,132174,-76.2,40.7,406,5,44,188
42107001600,139688,-76.2,40.7,1076,2,100,89
42107001600,141138,-76.2,40.7,410,2,40,100
42107001600,141218,-76.2,40.7,1697,2,154,140
42107001600,149548,-76.2,40.7,311,5,31.5,177
42107001600,150025,-76.2,40.7,314,5,32,165
42107001600,152759,-76.2,40.7,452,5,50,374
42107001600,156171,-76.2,40.7,1418,5,60,280
42107001600,496612,-76.2,40.7,712,1.5,49.5,71
42107001600,944559,-76.2,40.7,502,5,42.1,172.56
42107001600,945549,-76.2,40.7,452,5,50,131.2
42107001600,946920,-76.2,40.7,484,1.5,43.7,192.171
42107001600,960241,-76.2,40.7,1648,2,108.8,108.8
42107001600,960460,-76.2,40.7,1005,1.5,71.5,153
42107001600,1008485,-76.2,40.7,449,1.5,40,214
42107002400,121991,-76.1,40.7,1237,2,90,168.948
42107002400,122202,-76.1,40.7,1781,5,150,150
42107002400,131112,-76.1,40.7,515,5,59.1,250
42107002400,141718,-76.1,40.7,531,5,45,117
42107002400,960271,-76.1,40.7,3015,5,250,733
42107002400,1234082,-76.1,40.7,915,5,100,100
42107002500,945377,-76,40.8,429,5,35,250
42107002500,945378,-76,40.8,429,5,35,200
42107002700,714148,-75.9,40.8,413,5,47.5,246.292
42107002900,124645,-75.9,40.7,1306,2,120,120
42107002900,971051,-75.9,40.7,461,2,43,179
42107003000,944628,-76,40.7,757,1.5,70,184
42107003400,149387,-76.1,40.6,1775,5,196,265
42107003400,496628,-76.1,40.6,1651,2,150,300
42107003400,500631,-76.1,40.6,674,2,65,250
42107003400,866906,-76.1,40.6,577,5,65,239.8
42107003400,947084,-76.1,40.6,814,2,90,149
42107003500,118814,-76.2,40.6,455,2,39.9,130
42107003500,131092,-76.2,40.6,966,5,105.3,148.464
42107003500,137379,-76.2,40.6,389,2,35,138
42107003500,155737,-76.2,40.6,1572,5,150,149.453
42107003500,433971,-76.2,40.6,414,5,45,256
42107003500,496618,-76.2,40.6,723,2,60,300
42107003500,496626,-76.2,40.6,1245,5,106,100
42107003500,496627,-76.2,40.6,3599,2,210.5,108
42107003500,838767,-76.2,40.6,1088,5,150,150
42107003500,967903,-76.2,40.6,543,1.5,50,200
42107003700,55387,-76.4,40.6,741,5,82,245
42107003700,75655,-76.4,40.6,771,5,85,85
42107003700,140139,-76.4,40.6,657,1.5,49.7,93
42107003700,499888,-76.4,40.6,610,1.5,42.5,148
42107003700,713601,-76.4,40.6,552,2,53,213
42109070200,132428,-76.9,40.8,111,5,81.1,131.3
42109070200,134895,-76.9,40.8,1284,2,108.9,198
42109070200,150306,-76.9,40.8,507,5,67,288
42109070200,495883,-76.9,40.8,796,5,80.7,217
