cen_tract,longitude,latitude,prem,building,t_ded,med_income
21111011301,-85.7,38.2,398,1,3,35380
21111011301,-85.7,38.2,650,1,2,35380
21111011301,-85.7,38.2,538,1,1.5,35380
21111011301,-85.7,38.2,846,1,2,35380
21111011301,-85.7,38.2,1436,3,3,35380
21111011601,-85.5,38.2,3947,3,1.25,100284
21111011603,-85.5,38.1,1151,1,2,87935
21111011603,-85.5,38.1,2230,2,5,87935
21111011709,-85.6,38.1,853,1,5,66167
21111011713,-85.7,38.1,818,1,2,39386
21111011713,-85.7,38.1,568,2,5,39386
21111011713,-85.7,38.1,890,2,2,39386
21111011713,-85.7,38.1,782,2,2,39386
21111011713,-85.7,38.1,666,1,2,39386
21111011713,-85.7,38.1,1230,2,2,39386
21111011713,-85.7,38.1,1482,2,2,39386
21111011713,-85.7,38.1,810,2,2,39386
21111011713,-85.7,38.1,742,2,5,39386
21111011713,-85.7,38.1,497,1,1.5,39386
21111011713,-85.7,38.1,419,2,2,39386
21111011713,-85.7,38.1,556,2,5,39386
21111011713,-85.7,38.1,367,2,2,39386
21111011713,-85.7,38.1,486,2,1.5,39386
21111011713,-85.7,38.1,522,2,1.5,39386
21111011713,-85.7,38.1,606,1,2,39386
21111011713,-85.7,38.1,219,2,2,39386
21111011713,-85.7,38.1,331,1,1.25,39386
21111011713,-85.7,38.1,408,2,2,39386
21111011713,-85.7,38.1,559,2,5,39386
21111011713,-85.7,38.1,748,2,2,39386
21111011713,-85.7,38.1,859,2,5,39386
21111011713,-85.7,38.1,1116,2,2,39386
21111011713,-85.7,38.1,1011,2,5,39386
21111011713,-85.7,38.1,903,2,2,39386
21111011713,-85.7,38.1,680,2,1.5,39386
21111011713,-85.7,38.1,430,2,1,39386
21111011713,-85.7,38.1,488,2,5,39386
21111011713,-85.7,38.1,1547,1,5,39386
21111011713,-85.7,38.1,790,1,2,39386
21111011713,-85.7,38.1,240,2,2,39386
21111011713,-85.7,38.1,679,2,5,39386
21111011713,-85.7,38.1,1121,2,2,39386
21111011713,-85.7,38.1,766,4,2,39386
21111012003,-85.8,38.1,645,1,5,41904
21111012003,-85.8,38.1,612,1,2,41904
21111012003,-85.8,38.1,531,1,2,41904
21111012003,-85.8,38.1,427,2,2,41904
21111012003,-85.8,38.1,806,1,2,41904
21111012003,-85.8,38.1,835,1,1.5,41904
21111012003,-85.8,38.1,805,1,2,41904
21111012003,-85.8,38.1,583,2,1.5,41904
21111012003,-85.8,38.1,234,2,1.5,41904
21111012003,-85.8,38.1,713,1,5,41904
21111012003,-85.8,38.1,594,2,1.5,41904
21111012003,-85.8,38.1,675,2,5,41904
21111012003,-85.8,38.1,769,2,5,41904
21111012003,-85.8,38.1,362,2,5,41904
21111012003,-85.8,38.1,608,1,2,41904
21111012003,-85.8,38.1,400,3,1.25,41904
21111012003,-85.8,38.1,785,2,2,41904
21111012003,-85.8,38.1,663,2,2,41904
21111012003,-85.8,38.1,1171,2,5,41904
21111012003,-85.8,38.1,729,1,2,41904
21111012003,-85.8,38.1,643,2,2,41904
21111012003,-85.8,38.1,433,1,2,41904
21111012103,-85.9,38.1,776,2,5,54040
21111012103,-85.9,38.1,1609,2,5,54040
21111012103,-85.9,38.1,679,2,5,54040
21111012103,-85.9,38.1,764,1,3,54040
21111012103,-85.9,38.1,819,2,1.5,54040
21111012103,-85.9,38.1,2316,3,5,54040
21111012802,-85.8,38.2,1164,2,3,27000
21111012802,-85.8,38.2,950,3,2,27000
21111012802,-85.8,38.2,1325,2,2,27000
21111012802,-85.8,38.2,1268,2,2,27000
21111012802,-85.8,38.2,582,2,1.5,27000
21111012802,-85.8,38.2,808,2,2,27000
21111012802,-85.8,38.2,1402,2,2,27000
21111012802,-85.8,38.2,2192,3,2,27000
21111012802,-85.8,38.2,525,1,1.5,27000
21111012802,-85.8,38.2,426,2,5,27000
21111012802,-85.8,38.2,781,2,1.5,27000
21111012802,-85.8,38.2,568,2,5,27000
21111012802,-85.8,38.2,798,2,1.5,27000
21111012802,-85.8,38.2,507,1,1.5,27000
21111012802,-85.8,38.2,706,2,2,27000
21111012802,-85.8,38.2,989,2,2,27000
21111012802,-85.8,38.2,876,2,5,27000
21111012802,-85.8,38.2,897,2,2,27000
21111012802,-85.8,38.2,505,3,5,27000
21111012802,-85.8,38.2,1382,2,2,27000
21111012802,-85.8,38.2,293,2,5,27000
21111012802,-85.8,38.2,447,2,1.5,27000
21111012802,-85.8,38.2,528,2,2,27000
21113060101,-84.6,37.9,285,1,1.25,51178
21113060101,-84.6,37.9,814,2,2,51178
21115960300,-82.9,37.8,1005,3,5,37951
21115960300,-82.9,37.8,895,2,1.25,37951
21115960300,-82.9,37.8,624,3,5,37951
21115960400,-82.8,37.8,307,2,5,29079
21115960400,-82.8,37.8,555,3,5,29079
21115960400,-82.8,37.8,1282,1,2,29079
21115960400,-82.8,37.8,395,3,2,29079
21115960400,-82.8,37.8,1805,3,5,29079
21115960400,-82.8,37.8,732,2,5,29079
21115960400,-82.8,37.8,629,3,5,29079
21115960400,-82.8,37.8,329,3,5,29079
21115960400,-82.8,37.8,1392,3,5,29079
21115960400,-82.8,37.8,1642,3,5,29079
21115960400,-82.8,37.8,292,2,5,29079
21115960400,-82.8,37.8,1998,2,5,29079
21115960400,-82.8,37.8,453,2,5,29079
21115960400,-82.8,37.8,474,3,5,29079
21117063702,-84.5,38.9,2502,2,2,48688
21117065300,-84.5,39,1434,2,5,60615
21117065300,-84.5,39,2758,2,2,60615
21117065300,-84.5,39,802,2,5,60615
21117065300,-84.5,39,577,2,5,60615
21117065300,-84.5,39,1127,3,2,60615
21119960200,-83,37.3,617,2,2,29449
21119960200,-83,37.3,335,2,1.5,29449
21119960200,-83.1,37.4,721,5,5,29449
21119960400,-82.8,37.4,208,2,1,26667
21121930100,-83.7,36.9,241,2,1.25,14975
21121930200,-83.9,37,320,2,5,30878
21121930500,-83.9,36.9,839,2,1.5,20228
21121930500,-83.9,36.9,183,2,2,20228
21121930500,-83.9,36.9,767,2,5,20228
21121930500,-83.9,36.9,369,2,5,20228
21121930500,-83.9,36.9,245,2,1.25,20228
21121930700,-83.9,36.8,763,2,1.5,17898
21121930700,-83.9,36.8,262,2,1,17898
21125970700,-84.1,37.1,826,2,5,39574
21125970700,-84.1,37.1,603,1,2,39574
21125971002,-84.1,37,253,1,1.5,29594
21125971002,-84.1,37,835,2,1.5,29594
21125971002,-84.1,37,167,2,5,29594
21127930300,-82.9,38,512,2,1.5,26691
21127930400,-82.7,38,319,5,1.25,23509
21127930500,-82.6,37.9,693,2,5,30417
21129950100,-83.7,37.6,867,3,5,25225
21131920100,-83.4,37.1,1447,2,5,30139
21131920200,-83.4,36.9,937,2,1.5,19605
21131920200,-83.4,36.9,1125,2,1.25,19605
21133950100,-82.6,37.2,1288,2,1.5,25900
21133950401,-82.8,37.1,669,1,5,40461
21133950401,-82.8,37.1,665,2,1.5,40461
21133950600,-83,37,1040,2,2,23006
21133950600,-83,37,481,2,1.5,23006
21133950600,-82.9,37.1,826,2,5,23006
21133950600,-83,37.1,655,2,5,23006
21135930100,-83.1,38.6,606,2,5,28420
21135930100,-83.2,38.6,2734,3,1,28420
21141960300,-86.9,36.9,717,2,1.25,27700
21141960500,-86.9,36.8,330,2,1.25,48343
21141960500,-86.9,36.8,544,2,1.5,48343
21141960500,-86.9,36.8,641,1,1.5,48343
21141960500,-86.9,36.8,627,2,5,48343
21141960600,-86.8,36.7,1412,3,1.25,34079
21145031100,-88.5,37,813,2,2,59400
21145031100,-88.5,37,475,2,1.25,59400
21145031400,-88.7,37.1,1343,3,1.5,50825
21145031600,-88.7,37,538,2,1.25,57500
21149970100,-87.1,37.5,452,1,5,32917
21149970200,-87.2,37.5,242,1,5,45786
21149970200,-87.2,37.5,709,2,1.25,45786
21149970500,-87.3,37.5,769,5,1.25,39650
21151010102,-84.3,37.9,1920,1,5,68897
21151010800,-84.4,37.8,312,2,1.25,50027
21151010800,-84.4,37.8,549,2,1.5,50027
21151010902,-84.3,37.7,1126,2,1.25,40132
21151011200,-84.3,37.6,794,2,5,34350
21151011200,-84.3,37.6,628,3,1.5,34350
21151011200,-84.3,37.6,290,2,1,34350
21153970200,-83.1,37.8,641,2,1.5,25051
21153970200,-83.1,37.8,1768,2,2,25051
21155970700,-85.3,37.5,818,2,2,38063
21157950300,-88.3,36.9,359,1,2,41818
21157950500,-88.3,36.8,901,2,2,42704
21157950600,-88.2,36.9,3806,2,2,39831
21159950100,-82.4,37.8,568,2,5,25000
21159950100,-82.4,37.8,282,1,1,25000
21159950100,-82.4,37.8,281,3,2,25000
21159950100,-82.4,37.8,540,2,1,25000
21159950200,-82.5,37.8,323,2,5,25778
21159950200,-82.6,37.8,240,2,1.25,25778
21159950200,-82.5,37.9,471,2,5,25778
21159950200,-82.6,37.8,609,2,1.5,25778
21161960300,-83.8,38.7,1503,3,5,36000
21161960300,-83.8,38.7,1412,3,5,36000
21161960300,-83.8,38.7,818,2,1.5,36000
21161960300,-83.8,38.7,1261,2,5,36000
21165960100,-83.6,38,567,2,5,28404
21167960200,-84.9,37.8,549,2,5,40938
21167960200,-85,37.8,1479,2,2,40938
21167960300,-84.9,37.7,787,2,2,43634
21177960500,-87.2,37.2,927,1,1.5,40066
21179930100,-85.3,37.9,643,3,1.25,52415
21179930100,-85.3,37.9,544,2,1.5,52415
21179930600,-85.7,37.8,1056,1,2,43638
21179930600,-85.7,37.8,884,2,1.5,43638
21179930600,-85.7,37.8,2379,2,2,43638
21179930700,-85.6,37.7,226,2,1.5,39306
21181960200,-83.9,38.3,1118,1,2,39139
21181960200,-84,38.3,906,2,5,39139
21185030301,-85.4,38.4,3684,2,5,41458
21185030801,-85.6,38.4,3150,3,5,145833
21185030801,-85.6,38.4,3365,2,2,145833
21185030801,-85.6,38.4,3118,2,2,145833
21185030801,-85.6,38.4,1527,3,2,145833
21185030801,-85.6,38.4,446,1,5,145833
21185030801,-85.6,38.4,2500,3,5,145833
21185030801,-85.6,38.4,2544,3,2,145833
21185030801,-85.6,38.4,1564,3,4,145833
21185030801,-85.6,38.4,1728,2,5,145833
21185030801,-85.6,38.4,3689,3,5,145833
21185030801,-85.6,38.4,1771,2,2,145833
21185030801,-85.6,38.4,3122,3,5,145833
21185030801,-85.6,38.4,403,3,5,145833
21191930100,-84.4,38.8,361,2,1,51884
21193970400,-83.2,37.3,853,3,5,30702
21193970500,-83.2,37.2,765,2,5,26534
21193970500,-83.2,37.2,810,2,1.5,26534
21193970500,-83.2,37.2,191,2,1.5,26534
21193970500,-83.2,37.2,354,2,2,26534
21193970700,-83.1,37.2,293,2,5,22500
21193970900,-83.1,37,600,2,2,19560
21195930100,-82.5,37.6,489,1,2,41403
21195930200,-82.6,37.6,970,2,5,44512
21195930200,-82.5,37.5,444,2,1.25,44512
21195930200,-82.6,37.6,830,2,2,44512
21195930800,-82.6,37.3,1342,2,2,28549
21195930800,-82.6,37.3,489,1,5,28549
21195930800,-82.6,37.3,529,2,1,28549
21195930800,-82.6,37.3,603,3,1.25,28549
21195930800,-82.6,37.3,646,2,2,28549
21195931100,-82.5,37.4,757,2,5,30784
21195931100,-82.4,37.4,363,2,2,30784
21195931300,-82.3,37.6,601,2,1.5,33088
21195931300,-82.3,37.6,453,3,1.5,33088
21195931300,-82.3,37.6,947,2,1.5,33088
21195931300,-82.3,37.6,564,3,1.25,33088
21195931300,-82.3,37.6,736,2,1.5,33088
21195931300,-82.3,37.6,479,3,2,33088
21195931300,-82.3,37.6,905,2,1.5,33088
21195931400,-82.3,37.7,385,1,1.25,36071
21195931400,-82.3,37.7,254,3,1,36071
21195931400,-82.3,37.7,292,2,1.5,36071
21195931400,-82.3,37.7,203,5,2,36071
21195931400,-82.3,37.7,252,1,1,36071
21195931900,-82.4,37.3,3588,3,3,27306
21195931900,-82.4,37.3,441,3,1.25,27306
21197970100,-83.8,37.8,666,2,5,32083
21197970100,-83.8,37.9,760,2,5,32083
21197970100,-83.8,37.9,1045,2,1.5,32083
21197970100,-83.8,37.8,190,2,5,32083
21197970200,-83.9,37.8,319,3,1,31759
21197970200,-83.9,37.8,441,2,1.5,31759
21197970200,-83.9,37.8,992,2,5,31759
21203950100,-84.3,37.5,1054,3,5,26228
21205950400,-83.4,38.2,474,5,1,24107
21205950400,-83.4,38.2,191,2,2,24107
21205950400,-83.4,38.2,1300,2,2,24107
21205950400,-83.4,38.2,286,3,1,24107
21205950400,-83.4,38.2,1558,2,4,24107
21207960200,-85.2,36.9,1286,2,1.5,38482
21209040301,-84.5,38.2,2431,2,2,59427
21209040502,-84.6,38.4,291,1,1,87647
21211040501,-85.4,38.2,374,2,5,70167
21213970200,-86.5,36.8,628,3,1.25,50343
21215080200,-85.2,38,610,2,1.5,52639
21221970100,-87.9,36.9,1329,2,2,48315
21223100100,-85.4,38.7,529,2,5,43864
21225950300,-88,37.6,629,1,5,37257
21227011200,-86.5,37,1020,2,2,32597
21227011200,-86.5,37,467,2,5,32597
21227011200,-86.5,37,1104,2,2,32597
21227011800,-86.6,36.9,992,3,5,47031
21227011800,-86.6,36.9,2164,2,1,47031
21227011900,-86.5,36.9,2586,1,2,63104
21233960300,-87.9,37.5,793,2,5,43618
21233960300,-87.9,37.4,1047,2,5,43618
21233960300,-87.8,37.5,196,2,5,43618
21235920300,-84.1,36.9,547,2,5,35408
21235920300,-84.1,36.9,981,3,5,35408
21235920700,-84.2,36.6,425,2,2,22039
21235920700,-84.1,36.6,296,1,1,22039
21239050200,-84.7,37.9,1109,2,5,58555
21239050300,-84.8,38.1,1426,1,1.25,49205
21239050300,-84.8,38.1,450,2,1.25,49205
21239050300,-84.8,38.1,1644,2,2,49205
21239050300,-84.8,38.1,2128,1,5,49205
22001960100,-92.2,30.4,326,5,1,28926
22001960100,-92.2,30.4,785,5,1,28926
22001960100,-92.2,30.4,1217,1,1.25,28926
22001960200,-92.3,30.4,338,1,1.25,48706
22001960300,-92.6,30.3,2544,1,5,46593
22001960300,-92.6,30.3,1139,1,1.25,46593
22001960300,-92.6,30.4,722,1,1.5,46593
22001960300,-92.6,30.3,1052,1,1.25,46593
22001960300,-92.6,30.3,970,2,5,46593
22001960300,-92.6,30.3,921,1,5,46593
22001960400,-92.5,30.3,1589,1,2,40861
22001960500,-92.2,30.3,1095,1,1.25,57319
22001960500,-92.2,30.3,454,1,5,57319
22001960500,-92.3,30.3,403,1,1.5,57319
22001960500,-92.2,30.3,1185,2,1.5,57319
22001960500,-92.3,30.3,331,1,1.5,57319
22001960500,-92.2,30.3,414,1,1.25,57319
22001960900,-92.4,30.2,354,1,2,31108
22001960900,-92.4,30.2,688,2,1.25,31108
22001960900,-92.4,30.2,1155,1,2,31108
22001960900,-92.4,30.2,1154,1,1.25,31108
22001960900,-92.4,30.2,1399,1,4,31108
22001960900,-92.4,30.2,1607,1,5,31108
22001960900,-92.4,30.2,800,1,1.5,31108
22001960900,-92.4,30.2,697,1,2,31108
22001960900,-92.4,30.2,542,1,4,31108
22001960900,-92.4,30.2,397,1,5,31108
22001960900,-92.4,30.2,973,1,4,31108
22001960900,-92.4,30.2,1121,1,1.25,31108
22001960900,-92.4,30.2,2164,2,3,31108
22001960900,-92.4,30.2,962,1,2,31108
22001960900,-92.4,30.2,1138,1,1.25,31108
22001960900,-92.4,30.2,421,1,2,31108
22001960900,-92.4,30.2,895,2,5,31108
22001960900,-92.4,30.2,905,1,5,31108
22001960900,-92.4,30.2,1277,1,5,31108
22001960900,-92.4,30.2,435,1,2,31108
22001960900,-92.4,30.2,1325,1,1,31108
22001960900,-92.4,30.2,477,1,1.5,31108
22001960900,-92.4,30.2,324,1,1.25,31108
22001960900,-92.4,30.2,1838,1,2,31108
22001960900,-92.4,30.2,289,1,1,31108
22001960900,-92.4,30.2,1391,2,5,31108
22001960900,-92.4,30.2,697,1,5,31108
22001960900,-92.4,30.2,972,4,2,31108
22001961100,-92.5,30.1,315,5,1,36424
22001961100,-92.5,30.2,546,2,1,36424
22001961100,-92.5,30.1,1280,1,1.25,36424
22001961100,-92.6,30.1,941,2,1.25,36424
22001961100,-92.6,30.1,397,5,1.25,36424
22001961100,-92.6,30.1,986,2,2,36424
22001961100,-92.5,30.1,252,5,2,36424
22001961100,-92.5,30.1,406,2,5,36424
22001961100,-92.5,30.1,221,5,5,36424
22001961100,-92.5,30.1,302,1,1,36424
22001961100,-92.5,30.2,362,1,1.25,36424
22001961100,-92.5,30.1,628,1,4,36424
22001961100,-92.5,30.2,834,1,2,36424
22001961100,-92.6,30.1,1375,1,5,36424
22001961100,-92.6,30.1,267,1,1.25,36424
22001961100,-92.5,30.2,263,5,2,36424
22001961100,-92.5,30.2,228,1,5,36424
22001961100,-92.5,30.2,600,1,1.5,36424
22001961200,-92.4,30.1,352,1,1.25,51995
22001961200,-92.4,30.1,508,1,1.25,51995
22001961200,-92.4,30.1,844,1,1.5,51995
22001961200,-92.3,30.2,1217,1,1.25,51995
22001961200,-92.3,30.2,920,1,5,51995
22001961200,-92.3,30.2,286,1,3,51995
22003950100,-92.7,30.8,436,1,1,41415
22003950100,-92.7,30.8,261,1,1,41415
22003950400,-92.6,30.8,629,1,2,37569
22003950500,-92.9,30.5,446,1,1,40179
22003950500,-92.8,30.5,1134,1,2,40179
22003950500,-92.9,30.5,163,1,5,40179
22005030101,-90.9,30.3,1148,2,5,72465
22005030101,-90.9,30.3,2878,1,2,72465
22005030101,-90.9,30.3,366,2,5,72465
22005030101,-90.9,30.3,978,1,1,72465
22005030101,-90.9,30.3,1111,1,2,72465
22005030101,-90.9,30.3,868,1,5,72465
22005030101,-90.9,30.3,304,1,1.25,72465
22005030101,-90.9,30.3,550,1,1.25,72465
22005030101,-90.9,30.3,534,2,1.25,72465
22005030101,-90.9,30.3,745,2,5,72465
22005030101,-90.9,30.3,373,1,1.25,72465
22005030101,-90.9,30.3,362,1,1.25,72465
22005030101,-90.9,30.3,821,2,1.25,72465
22005030101,-90.9,30.3,290,1,1.25,72465
22005030101,-90.9,30.3,603,1,1.25,72465
22005030101,-90.9,30.3,645,1,5,72465
22005030101,-90.9,30.3,523,1,1.25,72465
22005030101,-90.9,30.3,1842,1,2,72465
22005030101,-90.9,30.3,323,1,5,72465
22005030101,-90.9,30.3,304,5,1,72465
22005030101,-90.9,30.3,1725,1,5,72465
22005030101,-90.9,30.3,1597,1,2,72465
22005030101,-90.9,30.3,995,1,3,72465
22005030101,-90.9,30.3,202,2,1.25,72465
22005030101,-90.9,30.3,869,1,5,72465
22005030101,-90.9,30.3,532,2,2,72465
22005030101,-90.9,30.3,523,1,1.25,72465
22005030101,-90.9,30.3,263,1,5,72465
22005030101,-90.9,30.3,444,1,1.25,72465
22005030101,-90.9,30.3,402,1,5,72465
22005030101,-90.9,30.3,1404,1,2,72465
22005030101,-90.9,30.3,550,1,1.25,72465
22005030101,-90.9,30.3,436,1,1.25,72465
22005030101,-90.9,30.3,247,2,1.25,72465
22005030101,-90.9,30.3,231,2,2,72465
22005030101,-90.9,30.3,478,1,1.25,72465
22005030101,-90.9,30.3,619,2,1.25,72465
22005030101,-90.9,30.3,1008,1,2,72465
22005030101,-90.9,30.3,522,1,2,72465
22005030101,-90.9,30.3,319,1,1.25,72465
22005030101,-90.9,30.3,228,2,1.25,72465
22005030101,-90.9,30.3,512,1,1.25,72465
22005030101,-90.9,30.3,897,1,5,72465
22005030101,-90.9,30.3,1309,1,3,72465
22005030101,-90.9,30.3,836,1,2,72465
22005030101,-90.9,30.3,478,1,5,72465
22005030101,-90.9,30.3,347,2,1.25,72465
22005030101,-90.9,30.3,842,1,5,72465
22005030101,-90.9,30.3,350,2,5,72465
22005030101,-90.9,30.3,550,1,1.25,72465
22005030101,-90.9,30.3,152,2,5,72465
22005030101,-90.9,30.3,289,1,5,72465
22005030101,-90.9,30.3,439,1,5,72465
22005030101,-90.9,30.3,935,2,2,72465
22005030101,-90.9,30.3,932,1,5,72465
22005030101,-90.9,30.3,310,2,1.5,72465
22005030101,-90.9,30.3,213,1,1.25,72465
22005030101,-90.9,30.3,627,1,1.25,72465
22005030101,-90.9,30.3,621,1,1,72465
22005030101,-90.9,30.3,546,1,1.25,72465
22005030101,-90.9,30.3,605,1,1.25,72465
22005030101,-90.9,30.3,400,1,5,72465
22005030101,-90.9,30.3,746,1,1.25,72465
22005030101,-90.9,30.3,272,2,1.25,72465
22005030101,-90.9,30.3,1097,1,5,72465
22005030101,-90.9,30.3,485,1,1.25,72465
22005030101,-90.9,30.3,367,1,1.25,72465
22005030101,-90.9,30.3,1210,1,2,72465
22005030101,-90.9,30.3,415,1,1.25,72465
22005030101,-90.9,30.3,390,1,1.25,72465
22005030101,-90.9,30.3,472,1,1.25,72465
22005030101,-90.9,30.3,1133,2,5,72465
22005030101,-90.9,30.3,503,1,2,72465
22005030101,-90.9,30.3,932,1,5,72465
22005030101,-90.9,30.3,1061,1,1.25,72465
22005030101,-90.9,30.3,932,1,5,72465
22005030101,-90.9,30.3,293,1,2,72465
22005030101,-90.9,30.3,1058,2,1.25,72465
22005030101,-90.9,30.3,358,1,1.5,72465
22005030101,-90.9,30.3,488,1,3,72465
22005030101,-90.9,30.3,422,1,2,72465
22005030101,-90.9,30.3,258,1,1,72465
22005030101,-90.9,30.3,1668,1,2,72465
22005030101,-90.9,30.3,626,1,1.5,72465
22005030101,-90.9,30.3,251,2,1.25,72465
22005030101,-90.9,30.3,190,5,2,72465
22005030101,-90.9,30.3,380,1,1.25,72465
22005030101,-90.9,30.3,1613,1,2,72465
22005030101,-90.9,30.3,238,1,5,72465
22005030101,-90.9,30.3,319,1,1.25,72465
22005030101,-90.9,30.3,248,1,2,72465
22005030101,-90.9,30.3,1035,1,1.25,72465
22005030101,-90.9,30.3,1392,1,5,72465
22005030101,-90.9,30.3,342,1,5,72465
22005030101,-90.9,30.3,895,1,5,72465
22005030101,-90.9,30.3,550,1,1.25,72465
22005030101,-90.9,30.3,237,1,2,72465
22005030101,-90.9,30.3,365,2,1.25,72465
22005030101,-90.9,30.3,439,1,5,72465
22005030101,-90.9,30.3,550,1,1.25,72465
22005030101,-90.9,30.3,792,2,1.25,72465
22005030101,-90.9,30.3,328,1,1.25,72465
22005030101,-90.9,30.3,550,1,1.25,72465
22005030300,-91,30.2,1446,1,1.25,81537
22005030300,-91,30.2,400,2,2,81537
22005030300,-91,30.3,622,1,1.5,81537
22005030300,-91,30.3,1699,1,2,81537
22005030300,-91,30.3,666,1,1.25,81537
22005030300,-91,30.2,365,2,5,81537
22005030300,-91,30.3,406,1,1.25,81537
22005030300,-91,30.2,439,1,5,81537
22005030300,-91,30.3,550,2,1.25,81537
22005030300,-91,30.3,478,1,2,81537
22005030300,-91,30.3,474,2,1.25,81537
22005030300,-91,30.3,534,1,1.25,81537
22005030300,-91,30.2,435,2,5,81537
22005030300,-91,30.2,264,5,1.25,81537
22005030300,-91,30.2,585,2,2,81537
22005030300,-91,30.3,956,1,2,81537
22005030300,-91,30.3,823,1,5,81537
22005030300,-91,30.3,873,2,5,81537
22005030300,-91,30.3,1120,1,1.25,81537
22005030300,-91,30.2,1162,2,1.25,81537
22005030300,-91,30.3,722,1,4,81537
22005030300,-91,30.2,1083,2,1.25,81537
22005030300,-91,30.2,619,2,1.25,81537
22005030300,-91,30.3,889,2,5,81537
22005030300,-91,30.2,782,1,5,81537
22005030300,-91,30.3,874,1,5,81537
22005030300,-91,30.3,534,1,1.25,81537
22005030300,-91,30.3,459,1,1.25,81537
22005030300,-91,30.2,1109,2,1.25,81537
22005030300,-91,30.3,211,1,5,81537
22005030300,-91,30.3,636,1,1.25,81537
22005030300,-91,30.2,383,5,1,81537
22005030300,-91,30.3,265,1,5,81537
22005030300,-91,30.2,567,2,1.25,81537
22005030300,-91,30.2,1165,1,1,81537
22005030300,-91,30.3,796,1,1.5,81537
22005030300,-91,30.2,1099,1,1.25,81537
22005030300,-91,30.2,584,2,2,81537
22005030300,-91,30.3,373,1,1.25,81537
22005030300,-91,30.3,891,1,4,81537
22005030300,-91,30.2,387,1,5,81537
22005030300,-91,30.3,1095,1,1.25,81537
22005030300,-91,30.2,1095,1,2,81537
22005030300,-91,30.2,909,2,1.25,81537
22005030300,-91,30.2,830,2,5,81537
22005030300,-91,30.2,355,5,1,81537
22005030300,-91,30.3,508,1,5,81537
22005030300,-91,30.2,332,2,1.25,81537
22005030300,-91,30.3,608,1,1.25,81537
22005030300,-91,30.2,550,1,1.25,81537
22005030300,-91,30.3,373,1,1.25,81537
22005030300,-91,30.2,439,1,5,81537
22005030300,-91,30.3,3833,1,1.25,81537
22005030300,-91,30.2,542,1,1.5,81537
22005030300,-91,30.2,305,2,1.25,81537
22005030300,-91,30.3,523,2,1.25,81537
22005030300,-91,30.3,380,2,1.25,81537
22005030500,-90.8,30.2,832,1,1.5,58750
22005030500,-90.8,30.2,314,2,1.25,58750
22005030500,-90.8,30.2,1303,1,4,58750
22005030500,-90.8,30.2,542,1,1.5,58750
22005030500,-90.8,30.2,1282,1,4,58750
22005030500,-90.8,30.2,435,1,1.25,58750
22005030500,-90.8,30.2,459,1,1.25,58750
22005030500,-90.8,30.2,702,1,1.25,58750
22005030500,-90.8,30.2,666,1,1.25,58750
22005030500,-90.8,30.2,464,1,5,58750
22005030500,-90.8,30.2,325,2,5,58750
22005030500,-90.8,30.2,275,1,1.25,58750
22005030500,-90.8,30.2,485,1,1.25,58750
22005030500,-90.8,30.2,522,1,2,58750
22005030500,-90.8,30.2,2811,1,5,58750
22005030500,-90.8,30.2,452,1,1.25,58750
22005030500,-90.8,30.2,3768,1,5,58750
22005030500,-90.8,30.2,537,2,2,58750
22005030500,-90.8,30.2,391,2,1.25,58750
22005030500,-90.8,30.2,1435,1,5,58750
22005030500,-90.8,30.2,193,5,1,58750
22005030500,-90.8,30.2,359,2,5,58750
22005030500,-90.8,30.2,1003,1,2,58750
22005030500,-90.8,30.2,803,1,2,58750
22005030500,-90.8,30.2,224,1,5,58750
22005030500,-90.8,30.2,808,1,5,58750
22005030500,-90.8,30.2,262,1,2,58750
22005030500,-90.8,30.2,550,1,1.25,58750
22005030600,-90.9,30.2,1180,1,3,37092
22005030600,-90.9,30.2,550,1,1.25,37092
22005030600,-90.9,30.2,676,1,2,37092
22005030600,-90.9,30.2,466,1,1.25,37092
22005030600,-90.9,30.2,271,1,1.25,37092
22005030600,-90.9,30.2,1125,1,1.25,37092
22005030600,-90.9,30.2,550,1,1.25,37092
22005030600,-90.9,30.2,341,1,1.25,37092
22005030600,-90.9,30.2,550,1,1.25,37092
22005030600,-90.9,30.2,207,5,1.25,37092
22005030600,-90.9,30.2,2186,1,2,37092
22005030600,-90.9,30.2,393,1,1,37092
22005030600,-90.9,30.2,523,1,1.25,37092
22005030600,-90.9,30.2,448,1,2,37092
22005030600,-90.9,30.2,459,1,1.25,37092
22005030600,-90.9,30.2,482,1,2,37092
22005030600,-90.9,30.2,534,2,1.25,37092
22005030600,-90.9,30.2,713,1,1.25,37092
22005030600,-90.9,30.2,458,2,1.25,37092
22005030600,-90.9,30.2,531,2,1.25,37092
22005030600,-90.9,30.2,565,1,1.5,37092
22005030600,-90.9,30.2,503,1,2,37092
22005030600,-90.9,30.2,903,1,5,37092
22005030600,-90.9,30.2,1467,1,1.25,37092
22005030600,-90.9,30.2,373,4,1.25,37092
22005030600,-90.9,30.2,830,1,5,37092
22005030600,-90.9,30.2,730,1,1.25,37092
22005030600,-90.9,30.2,266,4,1.25,37092
22005030600,-90.9,30.2,510,2,1.25,37092
22005030600,-90.9,30.2,558,1,2,37092
22005030600,-90.9,30.2,1369,1,1.25,37092
22005030600,-90.9,30.2,826,1,5,37092
22005030600,-90.9,30.2,489,2,1.25,37092
22005030600,-90.9,30.2,883,1,2,37092
22005030600,-90.9,30.2,1208,1,2,37092
